siteID,year,species,count,status
225,1994.0,Downy Woodpecker,1.0,breeder
225,1994.0,Hairy Woodpecker,1.0,breeder
225,1994.0,Brown Creeper,1.0,breeder
225,1994.0,Solitary Vireo,1.0,breeder
225,1994.0,Broad-winged Hawk,0.5,breeder
225,1994.0,Ruffed Grouse,0.5,breeder
225,1994.0,Wild Turkey,0.5,breeder
225,1994.0,Barred Owl,0.5,breeder
225,1994.0,Pileated Woodpecker,0.5,breeder
225,1994.0,Common Yellowthroat,0.5,breeder
225,1994.0,Yellow-bellied Sapsucker,,visitor
225,1994.0,Great Crested Flycatcher,,visitor
225,1994.0,American Crow,,visitor
225,1994.0,Nashville Warbler,,visitor
225,1994.0,Magnolia Warbler,,visitor
225,1994.0,Blackburnian Warbler,,visitor
225,1994.0,Evening Grosbeak,,visitor
80,1994.0,House Sparrow,16.0,breeder
80,1994.0,House Finch,15.0,breeder
80,1994.0,American Robin,13.0,breeder
80,1994.0,Northern Cardinal,10.0,breeder
80,1994.0,Northern Mockingbird,9.0,breeder
80,1994.0,European Starling,6.0,breeder
80,1994.0,Blue Jay,5.5,breeder
80,1994.0,Mourning Dove,4.5,breeder
80,1994.0,Rufous-sided Towhee,4.0,breeder
80,1994.0,American Crow,2.0,breeder
80,1994.0,Carolina Wren,1.5,breeder
80,1994.0,Brown Thrasher,1.5,breeder
80,1994.0,Red-bellied Woodpecker,1.0,breeder
80,1994.0,Great Crested Flycatcher,1.0,breeder
80,1994.0,Tufted Titmouse,1.0,breeder
80,1994.0,Common Crackle,1.0,breeder
80,1994.0,Northern Flicker,0.5,breeder
80,1994.0,Eastern Wood-Pewee,0.5,breeder
80,1994.0,Carolina Chickadee,0.5,breeder
80,1994.0,Gray Catbird,0.5,breeder
80,1994.0,Sharp-shinned Hawk,,visitor
80,1994.0,Rock Dove,,visitor
80,1994.0,Common Nighthawk,,visitor
80,1994.0,Chimney Swift,,visitor
80,1994.0,Downy Woodpecker,,visitor
80,1994.0,Barn Swallow,,visitor
80,1994.0,White-eyed Vireo,,visitor
80,1994.0,Brown-headed Cowbird,,visitor
227,1994.0,Gray Catbird,5.0,breeder
227,1994.0,Blue-winged Warbler,3.0,breeder
227,1994.0,Northern Cardinal,2.5,breeder
227,1994.0,Rufous-sided Towhee,2.5,breeder
227,1994.0,White-eyed Vireo,2.0,breeder
227,1994.0,Red-eyed Vireo,2.0,breeder
227,1994.0,Downy Woodpecker,1.5,breeder
227,1994.0,Wood Thrush,1.5,breeder
227,1994.0,Eastern Wood-Pewee,1.0,breeder
227,1994.0,Blue Jay,1.0,breeder
227,1994.0,Black-capped Chickadee,1.0,breeder
227,1994.0,Tufted Titmouse,1.0,breeder
227,1994.0,Veery,1.0,breeder
227,1994.0,Chestnut-sided Warbler,1.0,breeder
227,1994.0,Ovenbird,1.0,breeder
227,1994.0,Common Yellowthroat,1.0,breeder
227,1994.0,House Wren,0.5,breeder
227,1994.0,Hooded Warbler,0.5,breeder
227,1994.0,Brown-headed Cowbird,0.5,breeder
227,1994.0,Red-bellied Woodpecker,+,breeder
227,1994.0,Northern Flicker,+,breeder
227,1994.0,Great Crested Flycatcher,+,breeder
227,1994.0,White-breasted Nuthatch,+,breeder
227,1994.0,Northern Mockingbird,+,breeder
227,1994.0,Yellow Warbler,+,breeder
227,1994.0,Song Sparrow,+,breeder
227,1994.0,Cedar Waxwing,,visitor
227,1994.0,American Redstart,,visitor
120,1994.0,Yellow-headed Blackbird,24.0,breeder
120,1994.0,Marsh Wren,17.0,breeder
120,1994.0,Red-winged Blackbird,16.0,breeder
120,1994.0,Common Yellowthroat,13.0,breeder
120,1994.0,Song Sparrow,13.0,breeder
120,1994.0,Willow Flycatcher,10.0,breeder
120,1994.0,Tree Swallow,10.0,breeder
120,1994.0,Brown-headed Cowbird,10.0,breeder
120,1994.0,Black-capped Chickadee,9.0,breeder
120,1994.0,Pine Siskin,9.0,breeder
120,1994.0,American Robin,8.0,breeder
120,1994.0,Barn Swallow,7.0,breeder
120,1994.0,Red Crossbill,7.0,breeder
120,1994.0,Canada Goose,6.0,breeder
120,1994.0,Redhead,6.0,breeder
120,1994.0,Mourning Dove,6.0,breeder
120,1994.0,Violet-green Swallow,5.0,breeder
120,1994.0,Red-breasted Nuthatch,5.0,breeder
120,1994.0,Cedar Waxwing,5.0,breeder
120,1994.0,Pied-billed Grebe,4.0,breeder
120,1994.0,Great Blue Heron,4.0,breeder
120,1994.0,Mallard,4.0,breeder
120,1994.0,Northern Flicker,4.0,breeder
120,1994.0,Western Wood-Pewee,4.0,breeder
120,1994.0,Ruby-crowned Kinglet,4.0,breeder
120,1994.0,Swainson's Thrush,4.0,breeder
120,1994.0,Yellow Warbler,4.0,breeder
120,1994.0,Dark-eyed Junco,4.0,breeder
120,1994.0,Ring-necked Duck,3.0,breeder
120,1994.0,Calliope Hummingbird,3.0,breeder
120,1994.0,Hammond's Flycatcher,3.0,breeder
120,1994.0,Mountain Chickadee,3.0,breeder
120,1994.0,Chipping Sparrow,3.0,breeder
120,1994.0,Wood Duck,2.0,breeder
120,1994.0,Osprey,2.0,breeder
120,1994.0,Ruffed Grouse,2.0,breeder
120,1994.0,Warbling Vireo,2.0,breeder
120,1994.0,Orange-crowned Warbler,2.0,breeder
120,1994.0,Yellow-rumped Warbler,2.0,breeder
120,1994.0,Cassin's Finch,2.0,breeder
120,1994.0,American Goldfinch,2.0,breeder
120,1994.0,Evening Grosbeak,2.0,breeder
120,1994.0,Red-necked Grebe,1.0,breeder
120,1994.0,Common Merganser,1.0,breeder
120,1994.0,Bald Eagle,1.0,breeder
120,1994.0,Red-tailed Hawk,1.0,breeder
120,1994.0,Sora,1.0,breeder
120,1994.0,American Coot,1.0,breeder
120,1994.0,Killdeer,1.0,breeder
120,1994.0,Great Horned Owl,1.0,breeder
120,1994.0,Northern Pygmy-Owl,1.0,breeder
120,1994.0,Northern Saw-whet Owl,1.0,breeder
120,1994.0,Common Nighthawk,1.0,breeder
120,1994.0,Rufous Hummingbird,1.0,breeder
120,1994.0,Downy Woodpecker,1.0,breeder
120,1994.0,Dusky Flycatcher,1.0,breeder
120,1994.0,Northern Rough-winged Swallow,1.0,breeder
120,1994.0,Common Raven,1.0,breeder
120,1994.0,MacGillivray's Warbler,1.0,breeder
120,1994.0,Western Tanager,1.0,breeder
120,1994.0,Rufous-sided Towhee,1.0,breeder
120,1994.0,Northern Oriole,1.0,breeder
120,1994.0,Ring-billed Gull,0.5,breeder
47,1994.0,Ovenbird,5.0,breeder
47,1994.0,Gray Catbird,4.0,breeder
47,1994.0,Tufted Titmouse,3.0,breeder
47,1994.0,Veery,3.0,breeder
47,1994.0,Red-eyed Vireo,3.0,breeder
47,1994.0,Black-capped Chickadee,2.0,breeder
47,1994.0,Wood Thrush,2.0,breeder
47,1994.0,Scarlet Tanager,2.0,breeder
47,1994.0,Red-bellied Woodpecker,1.0,breeder
47,1994.0,Downy Woodpecker,1.0,breeder
47,1994.0,Northern Flicker,1.0,breeder
47,1994.0,Eastern Wood-Pewee,1.0,breeder
47,1994.0,Great Crested Flycatcher,1.0,breeder
47,1994.0,Tree Swallow,1.0,breeder
47,1994.0,Blue Jay,1.0,breeder
47,1994.0,Louisiana Waterthrush,1.0,breeder
47,1994.0,Common Yellowthroat,1.0,breeder
47,1994.0,Northern Cardinal,1.0,breeder
47,1994.0,Rose-breasted Grosbeak,1.0,breeder
47,1994.0,Common Grackle,1.0,breeder
47,1994.0,Canada Goose,,visitor
47,1994.0,Wood Duck,,visitor
47,1994.0,Mallard,,visitor
47,1994.0,Mourning Dove,,visitor
47,1994.0,Pileated Woodpecker,,visitor
47,1994.0,Eastern Phoebe,,visitor
47,1994.0,American Crow,,visitor
47,1994.0,Eastern Bluebird,,visitor
47,1994.0,American Robin,,visitor
47,1994.0,Cedar Waxwing,,visitor
47,1994.0,American Redstart,,visitor
47,1994.0,Brown-headed Cowbird,,visitor
47,1994.0,House Finch,,visitor
325,1994.0,Veery,7.0,breeder
325,1994.0,Red-eyed Vireo,5.0,breeder
325,1994.0,Common Yellowthroat,5.0,breeder
325,1994.0,Dark-eyed Junco,5.0,breeder
325,1994.0,Black-capped Chickadee,4.0,breeder
325,1994.0,Blue Jay,3.0,breeder
325,1994.0,American Robin,3.0,breeder
325,1994.0,Swamp Sparrow,3.0,breeder
325,1994.0,Great Crested Flycatcher,2.0,breeder
325,1994.0,Brown Creeper,2.0,breeder
325,1994.0,Cedar Waxwing,2.0,breeder
325,1994.0,Solitary Vireo,2.0,breeder
325,1994.0,Northern Waterthrush,2.0,breeder
325,1994.0,Brown-headed Cowbird,2.0,breeder
325,1994.0,Sharp-shinned Hawk,1.0,breeder
325,1994.0,Ruffed Grouse,1.0,breeder
325,1994.0,Yellow-bellied Sapsucker,1.0,breeder
325,1994.0,Downy Woodpecker,1.0,breeder
325,1994.0,Northern Flicker,1.0,breeder
325,1994.0,Pileated Woodpecker,1.0,breeder
325,1994.0,Eastern Wood-Pewee,1.0,breeder
325,1994.0,American Crow,1.0,breeder
325,1994.0,White-breasted Nuthatch,1.0,breeder
325,1994.0,Wood Thrush,1.0,breeder
325,1994.0,Magnolia Warbler,1.0,breeder
325,1994.0,Yellow-rumped Warbler,1.0,breeder
325,1994.0,Black-throated Green Warbler,1.0,breeder
325,1994.0,Blackburnian Warbler,1.0,breeder
325,1994.0,Ovenbird,1.0,breeder
325,1994.0,Canada Warbler,1.0,breeder
325,1994.0,Scarlet Tanager,1.0,breeder
325,1994.0,Rose-breasted Grosbeak,1.0,breeder
325,1994.0,Wood Duck,,visitor
325,1994.0,Ruby-throated Hummingbird,,visitor
325,1994.0,Hairy Woodpecker,,visitor
325,1994.0,Least Flycatcher,,visitor
325,1994.0,Red-breasted Nuthatch,,visitor
325,1994.0,House Wren,,visitor
325,1994.0,Winter Wren,,visitor
325,1994.0,Blue-winged Warbler,,visitor
325,1994.0,Hooded Warbler,,visitor
325,1994.0,Northern Cardinal,,visitor
325,1994.0,Common Grackle,,visitor
169,1994.0,Gray Catbird,13.0,breeder
169,1994.0,American Robin,9.0,breeder
169,1994.0,House Wren,8.0,breeder
169,1994.0,Common Grackle,8.0,breeder
169,1994.0,House Sparrow,8.0,breeder
169,1994.0,Tufted Titmouse,6.0,breeder
169,1994.0,Northern Cardinal,5.0,breeder
169,1994.0,Black-capped Chickadee,4.0,breeder
169,1994.0,European Starling,4.0,breeder
169,1994.0,House Finch,4.0,breeder
169,1994.0,Red-bellied Woodpecker,3.5,breeder
169,1994.0,Downy Woodpecker,3.0,breeder
169,1994.0,Mourning Dove,2.0,breeder
169,1994.0,Hairy Woodpecker,2.0,breeder
169,1994.0,Northern Flicker,2.0,breeder
169,1994.0,Blue Jay,2.0,breeder
169,1994.0,White-breasted Nuthatch,2.0,breeder
169,1994.0,Chipping Sparrow,2.0,breeder
169,1994.0,Northern Oriole,2.0,breeder
169,1994.0,Eastern Screech-Owl,1.0,breeder
169,1994.0,Eastern Wood-Pewee,1.0,breeder
169,1994.0,Carolina Wren,1.0,breeder
169,1994.0,Red-eyed Vireo,1.0,breeder
169,1994.0,Yellow Warbler,1.0,breeder
169,1994.0,Scarlet Tanager,1.0,breeder
169,1994.0,Red-tailed Hawk,,visitor
169,1994.0,American Crow,,visitor
169,1994.0,Fish Crow,,visitor
326,1994.0,Red-winged Blackbird,12.0,breeder
326,1994.0,Gray Catbird,10.0,breeder
326,1994.0,American Robin,8.0,breeder
326,1994.0,Common Yellowthroat,7.0,breeder
326,1994.0,Yellow Warbler,6.0,breeder
326,1994.0,Song Sparrow,6.0,breeder
326,1994.0,Willow Flycatcher,5.0,breeder
326,1994.0,Northern Cardinal,5.0,breeder
326,1994.0,House Finch,5.0,breeder
326,1994.0,Mourning Dove,3.0,breeder
326,1994.0,Carolina Wren,2.0,breeder
326,1994.0,Northern Mockingbird,2.0,breeder
326,1994.0,Brown Thrasher,2.0,breeder
326,1994.0,European Starling,2.0,breeder
326,1994.0,White-eyed Vireo,2.0,breeder
326,1994.0,American Goldfinch,2.0,breeder
326,1994.0,House Sparrow,2.0,breeder
326,1994.0,Green Heron,1.0,breeder
326,1994.0,Spotted Sandpiper,1.0,breeder
326,1994.0,Northern Flicker,1.0,breeder
326,1994.0,Eastern Kingbird,1.0,breeder
326,1994.0,Blue Jay,1.0,breeder
326,1994.0,Cedar Waxwing,1.0,breeder
326,1994.0,Red-eyed Vireo,1.0,breeder
326,1994.0,Boat-tailed Grackle,1.0,breeder
326,1994.0,Common Grackle,1.0,breeder
326,1994.0,Brown-headed Cowbird,1.0,breeder
326,1994.0,American Black Duck x Mallard (hybrid),+,breeder
326,1994.0,Mallard,+,breeder
326,1994.0,Barn Owl,+,breeder
326,1994.0,American Crow,+,breeder
326,1994.0,Fish Crow,+,breeder
327,1994.0,Red-winged Blackbird,21.0,breeder
327,1994.0,Song Sparrow,14.0,breeder
327,1994.0,Gray Catbird,9.0,breeder
327,1994.0,Willet,8.0,breeder
327,1994.0,Seaside Sparrow,6.0,breeder
327,1994.0,Common Yellowthroat,5.0,breeder
327,1994.0,Sharp-tailed Sparrow,5.0,breeder
327,1994.0,American Robin,40,breeder
327,1994.0,Yellow Warbler,4.0,breeder
327,1994.0,Mourning Dove,3.0,breeder
327,1994.0,Willow Flycatcher,3.0,breeder
327,1994.0,Northern Mockingbird,2.5,breeder
327,1994.0,Green Heron,2.0,breeder
327,1994.0,American Black Duck,2.0,breeder
327,1994.0,Laughing Gull,2.0,breeder
327,1994.0,Brown Thrasher,2.0,breeder
327,1994.0,Cedar Waxwing,2.0,breeder
327,1994.0,European Starling,2.0,breeder
327,1994.0,Northern Cardinal,2.0,breeder
327,1994.0,House Finch,2.0,breeder
327,1994.0,American Goldfinch,2.0,breeder
327,1994.0,American Black Duck x Mallard (hybrid),1.0,breeder
327,1994.0,Mallard,1.0,breeder
327,1994.0,Clapper Rail,1.0,breeder
327,1994.0,Killdeer,1.0,breeder
327,1994.0,American Oystercatcher,1.0,breeder
327,1994.0,American Woodcock,1.0,breeder
327,1994.0,Downy Woodpecker,1.0,breeder
327,1994.0,Carolina Wren,1.0,breeder
327,1994.0,House Wren,1.0,breeder
327,1994.0,Marsh Wren,1.0,breeder
327,1994.0,Great Egret,0.5,breeder
327,1994.0,Northern Flicker,0.5,breeder
327,1994.0,American Crow,0.5,breeder
327,1994.0,Boat-tailed Grackle,0.5,breeder
327,1994.0,Herring Gull,+,breeder
327,1994.0,Fish Crow,+,breeder
327,1994.0,Common Crackle,+,breeder
229,1994.0,Red-eyed Vireo,6.0,breeder
229,1994.0,Scarlet Tanager,5.0,breeder
229,1994.0,Eastern Wood-Pewee,3.0,breeder
229,1994.0,Acadian Flycatcher,3.0,breeder
229,1994.0,Ruby-throated Hummingbird,2.0,breeder
229,1994.0,Red-bellied Woodpecker,2.0,breeder
229,1994.0,Downy Woodpecker,2.0,breeder
229,1994.0,Tufted Titmouse,2.0,breeder
229,1994.0,White-breasted Nuthatch,2.0,breeder
229,1994.0,House Wren,2.0,breeder
229,1994.0,Northern Cardinal,2.0,breeder
229,1994.0,Mourning Dove,1.0,breeder
229,1994.0,Eastern Screech-Owl,1.0,breeder
229,1994.0,Eastern Phoebe,1.0,breeder
229,1994.0,Blue Jay,1.0,breeder
229,1994.0,American Crow,1.0,breeder
229,1994.0,Carolina Chickadee,1.0,breeder
229,1994.0,Blue-gray Gnatcatcher,1.0,breeder
229,1994.0,Wood Thrush,1.0,breeder
229,1994.0,American Robin,1.0,breeder
229,1994.0,Gray Catbird,1.0,breeder
229,1994.0,Kentucky Warbler,1.0,breeder
229,1994.0,Chipping Sparrow,1.0,breeder
229,1994.0,Song Sparrow,1.0,breeder
229,1994.0,Brown-headed Cowbird,1.0,breeder
229,1994.0,Northern Oriole,1.0,breeder
229,1994.0,Turkey Vulture,,visitor
229,1994.0,Sharp-shinned Hawk,,visitor
229,1994.0,Red-tailed Hawk,,visitor
229,1994.0,Wild Turkey,,visitor
229,1994.0,Great Horned Owl,,visitor
229,1994.0,Yellow-throated Warbler,,visitor
229,1994.0,Ovenbird,,visitor
229,1994.0,Common Crackle,,visitor
170,1994.0,Yellow Warbler,36.0,breeder
170,1994.0,Gray Catbird,23.0,breeder
170,1994.0,Song Sparrow,11.5,breeder
170,1994.0,American Goldfinch,8.0,breeder
170,1994.0,Northern Cardinal,5.5,breeder
170,1994.0,Field Sparrow,5.0,breeder
170,1994.0,American Robin,3.0,breeder
170,1994.0,Black-capped Chickadee,2.0,breeder
170,1994.0,Brown Thrasher,2.0,breeder
170,1994.0,Golden-winged Warbler,2.0,breeder
170,1994.0,Indigo Bunting,2.0,breeder
170,1994.0,Red-winged Blackbird,2.0,breeder
170,1994.0,Common Yellowthroat,1.5,breeder
170,1994.0,Northern Flicker,1.0,breeder
170,1994.0,Great Crested Flycatcher,1.0,breeder
170,1994.0,Blue Jay,1.0,breeder
170,1994.0,Blue-winged Warbler,1.0,breeder
170,1994.0,American Redstart,1.0,breeder
170,1994.0,Brown-headed Cowbird,1.0,breeder
170,1994.0,Northern Oriole,1.0,breeder
170,1994.0,House Wren,0.5,breeder
170,1994.0,Black-billed Cuckoo,,visitor
170,1994.0,Ruby-throated Hummingbird,,visitor
170,1994.0,Cedar Waxwing,,visitor
170,1994.0,Ovenbird,,visitor
170,1994.0,Rufous-sided Towhee,,visitor
139,1995.0,Plain Titmouse,3.0,breeder
139,1995.0,Orange-crowned Warbler,3.0,breeder
139,1995.0,Dark-eyed Junco,3.0,breeder
139,1995.0,Pacific-slope Flycatcher,2.5,breeder
139,1995.0,Ash-throated Flycatcher,2.0,breeder
139,1995.0,Chipping Sparrow,2.0,breeder
139,1995.0,Western Scrub Jay,1.5,breeder
139,1995.0,Violet-green Swallow,1.5,breeder
139,1995.0,House Finch,1.5,breeder
139,1995.0,Mourning Dove,1.0,breeder
139,1995.0,Anna's Hummingbird,1.0,breeder
139,1995.0,Acorn Woodpecker,1.0,breeder
139,1995.0,Nuttall's Woodpecker,1.0,breeder
139,1995.0,Western Wood-Pewee,1.0,breeder
139,1995.0,White-breasted Nuthatch,1.0,breeder
139,1995.0,House Wren,1.0,breeder
139,1995.0,Western Bluebird,1.0,breeder
139,1995.0,American Robin,1.0,breeder
139,1995.0,Warbling Vireo,1.0,breeder
139,1995.0,Lesser Goldfinch,1.0,breeder
139,1995.0,Bullock's Oriole,0.5,breeder
139,1995.0,Northern Mockingbird,0.5,breeder
139,1995.0,European Starling,0.5,breeder
139,1995.0,California Towhee,0.5,breeder
139,1995.0,Red-shouldered Hawk,,visitor
139,1995.0,Red-tailed Hawk,,visitor
139,1995.0,Wild Turkey,,visitor
139,1995.0,Great Horned Owl,,visitor
139,1995.0,American Crow,,visitor
139,1995.0,Bushtit,,visitor
139,1995.0,Solitary Vireo,,visitor
139,1995.0,Hutton's Vireo,,visitor
139,1995.0,Black-throated Gray Warbler,,visitor
139,1995.0,Black-headed Grosbeak,,visitor
233,1995.0,Song Sparrow,15.0,breeder
233,1995.0,Marsh Wren,8.0,breeder
233,1995.0,California Towhee,5.0,breeder
233,1995.0,Common Yellowthroat,4.5,breeder
233,1995.0,Bushtit,4.0,breeder
233,1995.0,Bewick's Wren,3.0,breeder
233,1995.0,Brown-headed Cowbird,3.0,breeder
233,1995.0,Chestnut-backed Chickadee,2.0,breeder
233,1995.0,Spotted Towhee,2.0,breeder
233,1995.0,Mourning Dove,1.5,breeder
233,1995.0,Pied-billed Grebe,1.0,breeder
233,1995.0,Mallard,1.0,breeder
233,1995.0,White-tailed Kite,1.0,breeder
233,1995.0,Virginia Rail,1.0,breeder
233,1995.0,American Coot,1.0,breeder
233,1995.0,Anna's Hummingbird,1.0,breeder
233,1995.0,Downy Woodpecker,1.0,breeder
233,1995.0,Tree Swallow,1.0,breeder
233,1995.0,Western Scrub Jay,1.0,breeder
233,1995.0,European Starling,1.0,breeder
233,1995.0,Ring-necked Pheasant,+,breeder
233,1995.0,Western Meadowlark,+,breeder
233,1995.0,Green Heron,,visitor
233,1995.0,Black-crowned Night-Heron,,visitor
233,1995.0,Canada Goose,,visitor
233,1995.0,Gadwall,,visitor
233,1995.0,Northern Harrier,,visitor
233,1995.0,Cooper's Hawk,,visitor
233,1995.0,Sora,,visitor
233,1995.0,Common Moorhen,,visitor
233,1995.0,Pacific-slope Flycatcher,,visitor
233,1995.0,Black Phoebe,,visitor
233,1995.0,Swainson's Thrush,,visitor
233,1995.0,American Robin,,visitor
233,1995.0,Northern Mockingbird,,visitor
233,1995.0,Orange-crowned Warbler,,visitor
233,1995.0,Yellow Warbler,,visitor
233,1995.0,Wilson's Warbler,,visitor
233,1995.0,Red-winged Blackbird,,visitor
90,1995.0,Ovenbird,11.0,breeder
90,1995.0,Eastern Towhee,8.5,breeder
90,1995.0,Red-eyed Vireo,7.0,breeder
90,1995.0,Gray Catbird,6.5,breeder
90,1995.0,Chestnut-sided Warbler,6.0,breeder
90,1995.0,American Redstart,6.0,breeder
90,1995.0,Common Yellowthroat,6.0,breeder
90,1995.0,Black-and-white Warbler,5.0,breeder
90,1995.0,Black-capped Chickadee,4.0,breeder
90,1995.0,Blue-winged Warbler,3.0,breeder
90,1995.0,Wood Thrush,2.5,breeder
90,1995.0,Blue Jay,2.0,breeder
90,1995.0,American Crow,2.0,breeder
90,1995.0,Tufted Titmouse,2.0,breeder
90,1995.0,Veery,2.0,breeder
90,1995.0,American Robin,2.0,breeder
90,1995.0,Cedar Waxwing,2.0,breeder
90,1995.0,Rose-breasted Grosbeak,2.0,breeder
90,1995.0,American Goldfinch,2.0,breeder
90,1995.0,Northern Cardinal,1.5,breeder
90,1995.0,Ruffed Grouse,1.0,breeder
90,1995.0,Wild Turkey,1.0,breeder
90,1995.0,Downy Woodpecker,1.0,breeder
90,1995.0,Eastern Wood-Pewee,1.0,breeder
90,1995.0,Eastern Phoebe,1.0,breeder
90,1995.0,White-breasted Nuthatch,1.0,breeder
90,1995.0,House Wren,1.0,breeder
90,1995.0,Yellow Warbler,1.0,breeder
90,1995.0,Scarlet Tanager,1.0,breeder
90,1995.0,Song Sparrow,1.0,breeder
90,1995.0,Broad-winged Hawk,0.5,breeder
90,1995.0,Red-tailed Hawk,0.5,breeder
90,1995.0,Red-bellied Woodpecker,0.5,breeder
90,1995.0,Black-throated Blue Warbler,0.5,breeder
90,1995.0,Eastern Kingbird,+,breeder
90,1995.0,House Finch,+,breeder
3,1995.0,Red-eyed Vireo,17.0,breeder
3,1995.0,Ovenbird,16.0,breeder
3,1995.0,Veery,8.0,breeder
3,1995.0,American Redstart,6.0,breeder
3,1995.0,Scarlet Tanager,3.5,breeder
3,1995.0,Eastern Wood-Pewee,3.0,breeder
3,1995.0,American Robin,30,breeder
3,1995.0,Wood Thrush,2.5,breeder
3,1995.0,Gray Catbird,2.5,breeder
3,1995.0,Yellow-bellied Sapsucker,2.0,breeder
3,1995.0,Downy Woodpecker,2.0,breeder
3,1995.0,Black-capped Chickadee,2.0,breeder
3,1995.0,Tufted Titmouse,2.0,breeder
3,1995.0,Blue-winged Warbler,2.0,breeder
3,1995.0,Chestnut-sided Warbler,2.0,breeder
3,1995.0,Red-bellied Woodpecker,1.5,breeder
3,1995.0,American Crow,1.5,breeder
3,1995.0,Common Yellowthroat,1.5,breeder
3,1995.0,Eastern Towhee,1.5,breeder
3,1995.0,Wood Duck,1.0,breeder
3,1995.0,Red-tailed Hawk,1.0,breeder
3,1995.0,Ruffed Grouse,1.0,breeder
3,1995.0,Wild Turkey,1.0,breeder
3,1995.0,Hairy Woodpecker,1.0,breeder
3,1995.0,Northern Flicker,1.0,breeder
3,1995.0,Eastern Phoebe,1.0,breeder
3,1995.0,Great Crested Flycatcher,1.0,breeder
3,1995.0,White-breasted Nuthatch,1.0,breeder
3,1995.0,Black-and-white Warbler,1.0,breeder
3,1995.0,Song Sparrow,1.0,breeder
3,1995.0,Cooper's Hawk,0.5,breeder
3,1995.0,Mourning Dove,0.5,breeder
3,1995.0,Yellow-throated Vireo,0.5,breeder
3,1995.0,Yellow-rumped Warbler,0.5,breeder
3,1995.0,Northern Cardinal,0.5,breeder
3,1995.0,Turkey Vulture,+,breeder
3,1995.0,Pileated Woodpecker,+,breeder
3,1995.0,Cedar Waxwing,+,breeder
3,1995.0,Rose-breasted Grosbeak,+,breeder
3,1995.0,Baltimore Oriole,+,breeder
161,1995.0,Red-eyed Vireo,13.0,breeder
161,1995.0,Wood Thrush,12.0,breeder
161,1995.0,Tufted Titmouse,9.0,breeder
161,1995.0,Ovenbird,7.5,breeder
161,1995.0,Red-bellied Woodpecker,6.5,breeder
161,1995.0,Scarlet Tanager,5.5,breeder
161,1995.0,Acadian Flycatcher,5.0,breeder
161,1995.0,White-breasted Nuthatch,4.5,breeder
161,1995.0,Carolina Wren,3.5,breeder
161,1995.0,Veery,3.0,breeder
161,1995.0,Eastern Wood-Pewee,2.5,breeder
161,1995.0,Northern Cardinal,2.5,breeder
161,1995.0,Hairy Woodpecker,2.0,breeder
161,1995.0,American Crow,2.0,breeder
161,1995.0,American Robin,2.0,breeder
161,1995.0,Eastern Towhee,1.5,breeder
161,1995.0,Northern Flicker,1.5,breeder
161,1995.0,Carolina Chickadee,1.5,breeder
161,1995.0,Downy Woodpecker,1.0,breeder
161,1995.0,Brown-headed Cowbird,1.0,breeder
161,1995.0,Pileated Woodpecker,0.5,breeder
161,1995.0,Hooded Warbler,0.5,breeder
161,1995.0,Eastern Phoebe,+,breeder
161,1995.0,American Woodcock,,visitor
161,1995.0,Rock Dove,,visitor
161,1995.0,Mourning Dove,,visitor
161,1995.0,Yellow-billed Cuckoo,,visitor
161,1995.0,Great Crested Flycatcher,,visitor
161,1995.0,Eastern Kingbird,,visitor
161,1995.0,Blue Jay,,visitor
161,1995.0,Blue-gray Gnatcatcher,,visitor
161,1995.0,Northern Mockingbird,,visitor
161,1995.0,Common Yellowthroat,,visitor
161,1995.0,Indigo Bunting,,visitor
161,1995.0,House Finch,,visitor
85,1995.0,Gray Catbird,31.0,breeder
85,1995.0,Northern Cardinal,22.5,breeder
85,1995.0,Tufted Titmouse,21.0,breeder
85,1995.0,Carolina Chickadee,19.0,breeder
85,1995.0,Carolina Wren,19.0,breeder
85,1995.0,Red-bellied Woodpecker,16.0,breeder
85,1995.0,Eastern Towhee,13.0,breeder
85,1995.0,Red-eyed Vireo,11.0,breeder
85,1995.0,Northern Flicker,9.0,breeder
85,1995.0,Acadian Flycatcher,9.0,breeder
85,1995.0,Veery,9.0,breeder
85,1995.0,White-breasted Nuthatch,8.0,breeder
85,1995.0,Downy Woodpecker,7.0,breeder
85,1995.0,Wood Thrush,6.0,breeder
85,1995.0,Hairy Woodpecker,5.0,breeder
85,1995.0,American Crow,5.0,breeder
85,1995.0,American Robin,5.0,breeder
85,1995.0,Great Crested Flycatcher,4.0,breeder
85,1995.0,Blue-gray Gnatcatcher,4.0,breeder
85,1995.0,Ovenbird,4.0,breeder
85,1995.0,Blue Jay,3.5,breeder
85,1995.0,Brown-headed Cowbird,3.0,breeder
85,1995.0,European Starling,2.5,breeder
85,1995.0,House Finch,2.5,breeder
85,1995.0,Red-shouldered Hawk,2.0,breeder
85,1995.0,Mourning Dove,2.0,breeder
85,1995.0,Ruby-throated Hummingbird,2.0,breeder
85,1995.0,American Redstart,2.0,breeder
85,1995.0,Common Yellowthroat,2.0,breeder
85,1995.0,Common Crackle,2.0,breeder
85,1995.0,Eastern Wood-Pewee,1.5,breeder
85,1995.0,House Sparrow,1.5,breeder
85,1995.0,Wood Duck,1.0,breeder
85,1995.0,Chimney Swift,1.0,breeder
85,1995.0,Pileated Woodpecker,1.0,breeder
85,1995.0,Eastern Phoebe,1.0,breeder
85,1995.0,House Wren,1.0,breeder
