siteID,sitename,latitude,longitude,location,description
249,MATURE MAPLE-BEECH-BIRCH FOREST,35.31666666666667,84.03333333333333,"Tennessee; Monroe Co.; Whigg Ridge, Cherokee National Forest; 35°19'N, 84°2'W; Big Junction Quadrangle, USGS.",See j. Field Omithol. 64(Suppl.):57-58 (1993) and 66(Suppl.):63 (1995). The understory continues to develop rapidly in treefall gaps.
250,OAK-MAPLE FOREST,37.38333333333333,80.55,"Virginia; Giles Co.; Pembroke; Mountain Lake Biological Station; 37°23'N, 80°33'W; Interior & Eggleston Quadrangles, USGS.","A rectangular plot (200 X 500 m) with a closed canopy dominated by White Oak, Northern Red Oak, and Red Maple. A quantitative vegetation survey based on the method described by F.C. James & H.H. Shugart, Jr. (1970. Aud. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 6 0.04-ha circular samples, 763/ ha; total basal area 39.8 mz/ ha. Species comprising 99% of the total number of trees [figures after each are trees/ ha, relative density (%), basal area in mZ/ha, relative dominance (%), and frequency (%)]: Red Maple, 242, 32, 6.6, 15, 100; White Oak, 158, 21, 14.4, 36, 100; Northern Red Oak, 138, 18, 11.4, 29, 100; Downy Serviceberry, 113, 14, 1.7, 4, 100; Sassafras, 8, 1, 0.2, 1, 17; Black Gum, 4, 0.5, 0.7, 1, 17; Chestnut Oak, 4, 0.5, 0.3, 1, 17; standing dead, 96, 13, 4.5, 11, 100. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in mz/ha, and relative dominance (%)]: A (7.6-15.2 cm) 263, 34, 2.4, 6; B (15.2-22.9 cm) 175, 23, 4.9, 12; C (22.9-38.1 cm) 242, 32, 18, 45; D (38.1-53.3 cm) 79, 10, 13.3, 33; E (53.3-68.6 cm) 4, 1, 1.2, 3. Shrub stems/ ha, 17,085, dominated by Downy Serviceberry, Mountain Holly, Striped Maple, and American Chestnut (sprouts). Ground cover, 45%, dominated by Cinnamon Fern, Mountain Oat-Grass, and Blueberry. Canopy cover, 70%; average canopy height, 21 in (range 17-26 m)."
251,OLD-GROWTH SUBALPINE SPRUCE-FIR FOREST,39.96666666666667,105.63333333333334,"Colorado; Boulder Co.; Eldora; Chittenden Old-growth Forest; 39°58'N, 105°38'W; East Portal Quadrangle, USGS.",See 1. Field Omit/ml. 60 (Suppl.):43 (1989).
252,PONDEROSA PINE FOREST,39.833333333333336,105.26666666666667,"Colorado; Boulder Co.; Boulder; Enchanted Mesa; 39°50'N, 105°16'W; Boulder Quadrangle, USGS.","See Aud. Field Notes 8:372 (1954). The last major forest thinning, conducted in 1982, removed 43% of basal area. A quantitative vegetation survey based on the method described by F.C. James & H.H. Shugart, Jr. (1970. Aud. Field Notes 242727-736) was done in July 1992 and yielded the following results: Trees, 10 cm dbh and over, based on 10 0.01-ha square samples, 410/ha living, 3/ha standing dead; total basal area 33.3 mZ/ha living, 1 mz/ha standing dead. Species comprising 100% of the total number of trees [figures after each are trees/ha, relative density (%), relative dominance ('70), and frequency (%)]: Ponderosa Pine 410, 100, 100, 100. Trees by diameter size class [figures after each are trees/ ha, relative density ('70), basal area in tha, and relative dominance (%)]: (10-14 cm) 80, 21, 0.8, 2; (15-19 cm) 50, 12, 1.0, 3; (20-24 cm) 30, 7, 1.1, 3, (25_29 cm) 60, 15, 3.3, 10; (30-34 cm) 30, 7, 2.4, 7; (35-39 cm) 30, 7, 3.2, 10; (40-44 cm) 60, 15, 8.2, 25; (45-49 cm) 50, 12, 8.6, 26; (50-54) 10, 2, 2.1, 6; (55-59 cm) 10, 2, 2.5, 8. Seedlings/ha, 20; saplings/ ha, 50. Shrub stems/ ha 8,940, dominated by Wax Currant and Three-leaf Sumac. Average shrub height, 0.5 m; area of shrubs, 272 mz/ha. Ground cover, 83%, dominated by grasses. Canopy cover, 51%; average canopy height, 13.9 In (range 10-18 m)."
252,PONDEROSA PINE FOREST,39.833333333333336,105.26666666666667,"Colorado; Boulder Co.; Boulder; Enchanted Mesa; 39°50'N, 105°16'W; Boulder Quadrangle, USGS.",See Aud. Field Notes 8:372 (1954) and k]. Field Omithol. 64 (Suppl.):6l (1993).
252,PONDEROSA PINE FOREST,39.833333333333336,105.26666666666667,"Colorado; Boulder C0,; Boulder; Enchanted Mesa; 39°50'N, 105°16'W; Boulder Quadrangle, USGS.",See Aud. Field Notes 8:372 (1954) and l]. Field Ornithol. 64(Suppl.):61 (1993).
253,CEDAR FOREST,48.21666666666667,116.38333333333334,"Idaho; Bonner Co.; Sagle; Gamble Lake; 48°13'N, 116°23'W; Talache Quadrangle, USGS.","A square plot (350 X 350 m) with a canopy dominated by Western Red Cedar, Douglas-fir, and Grand Fir, estimated to be > 100 years of age. Mean canopy height, 25 m (range 15-30 m). The understory is dominated by Ocean-Spray, Snowberry, and Oregon Grape. The ground cover is dominated by Coolwort Foamfiower, Trail-plant, and Blackberry. The plot contains some ephemeral pools and one intermittent stream."
253,CEDAR FOREST,48.21666666666667,116.38333333333334,"Idaho; Bonner Co.; Sagle; Gamble Lake; 48°13'N, 116°23'W; Talache Quadrangle, USGS.",See j. Field Omit/ml. 64 (Suppl.):62 (1993).
253,CEDAR FOREST,48.21666666666667,116.38333333333334,"Idaho; Bonner Co.; Sagle; Gamble Lake; 48°13'N, 116°23'W; Talache Quadrangle, USGS.",See  Field Ornithol. 64(Suppl.):62 (1993).
253,CEDAR FOREST,48.21666666666667,116.38333333333334,"Idaho; Bonner Co.; Sagle; Gamble (Gamlin) Lake; 48013'N, 116°23'W; Talache Quadrangle, USGS.",See]. Field Ornithol. 64(Suppl.):62 (1993).
254,OLD-GROWTH FOREST,48.833333333333336,116.43333333333334,"Idaho; Boundary Co.; Bonner's Ferry; Farnham Forest; 48°50'N, 116°26'W; Farnham Peak Quadrangle, USGS.","A rectangular plot (150 X 750 m) with a closed canopy dominated by Western Red Cedar, Western Hemlock, and Douglas-fir, estimated to be > 100 years of age. Mean canopy height, 36 m (range 24-47 m). The understory is dominated by Box-leaf, White Spiraea, and Rocky Mountain Maple. The ground cover is dominated by Western Goldthread, Wild Sarsaparilla, and Queencup Beadlily. A few intermittent streams occur on the plot."
254,OLD-GROWTH FOREST,48.833333333333336,116.43333333333334,"Idaho; Boundary Co; Bonner's Ferry; Farnham Forest; 48°50'N, 116°26'W; Farnham Peak Quadrangle, USGS.",See 1. Field Omithol. 64 (Suppl.):62-63 (1993).
254,OLD-GROWTH FOREST,48.833333333333336,116.43333333333334,"Idaho; Boundary Co.; Bonner's Ferry; Farnham Forest; 48°50'N, 116°26'W; Farnham Peak Quadrangle, USGS.",See j. Field Ornithol. 64(Supp1.):62-63 (1993).
254,OLD-GROWTH FOREST,48.833333333333336,116.43333333333334,"Idaho; Boundary (10.; Bonner's Ferry; Farnham Forest; 48°50'N, 116°26'W; Farnham Peak Quadrangle, USGS.",See  Field Ornithol. 64(Suppl.):62-63 (1993).
255,RIPARIAN FOREST,47.43333333333333,116.28333333333333,"Idaho; Shoshone Co.; Pinehurst; Pine Creek; 47°26'N, 116°17'W; Twin Crags Quadrangle, USGS.",See ]. Field Omit/w]. 63 (Suppl.):65-66 (1992).
255,RIPARIAN FOREST,47.43333333333333,116.28333333333333,"Idaho; Shoshone C0,; Pinehurst; Pine Creek; 47°26'N, 116°17'W; Twin Crags Quadrangle, USGS.",See  Field Omithol. 63 (Suppl.):65-66 (1992).
255,RIPARIAN FOREST,47.43333333333333,116.28333333333333,"Idaho; Shoshone Co.; Pinehurst; Pine Creek; 47°26'N, 116°17'W; Twin Crags Quadrangle, USGS.",See  Field Ornithol. 63(Suppl.):65-66 (1992).
255,RIPARIAN FOREST,47.43333333333333,116.28333333333333,"Idaho; Shoshone Co.; Pinehurst; Pine Creek; 47°26'N, 116°17'W; Twin Crags Quadrangle, USGS.",See  Field Ornithol. 63(Suppl.):65-66 (1992).
256,LOBLOLLY PINE PLANTATION,33.25,81.73333333333333,"South Carolina; Aiken Co.; Jackson; Savannah River Site; 33°15'N, 81°44'W; New Ellenton SW Quadrangle, USGS.","A square plot (350 X 350 m). Approximately 80% of the plot consists of an even-aged stand of Loblolly Pine planted about 40 years ago. Mean canopy height, 20 m (range 15-22 In). The understory of dense clumps of Laurel Oak and a few Loblolly Pines is so thick that there is no ground cover in these areas. A canopy dominated by Loblolly Pine, Laurel Oak, and Southern Red Oak covers the SE 20% of the plot. The understory in this corner is less dense and is dominated by isolated Laurel Oak, Loblolly Pine, and Southern Red Oak. Several large tree fall gaps occur within the plot where the ground cover is dominated by thick clumps of Wild Grape, Virginia Creeper, and Poison Ivy. A 1-2 m deep and 4-6 m wide ravine projects about 75 111 into the SE corner of the plot."
257,LONGLEAF PINE FOREST,33.36666666666667,81.56666666666666,"South Carolina; Aiken Co.; New Ellenton; Savannah River Site; 33°22'N, 81°34'W; New Ellenton SE Quadrangle, USGS.","A square plot (350 x 350 m). A canopy dominated by mature Longleaf Pine, estimated to be between 31 and 60 years of age, covers 80% of the plot. Mean canopy height, 22 m (range 15-25 In). Where there is no canopy the understory is dominated by Sassafras, Laurel Oak, and Common Persimmon, and the ground cover is dominated by Poison Oak, Deer Berry, Camphor Weed, Little Bluestem, and Aristida grasses. The U.S. Forest Service uses a fire rotation schedule to manage the habitat."
257,LONGLEAF PINE FOREST,33.36666666666667,81.56666666666666,"South Carolina; Aiken (30.; New Ellenton; Savannah River Site; 33°22'N, 81°34'W; New Ellenton SE Quadrangle, USGS.","See]. Field Ornithol. 64 (Suppl.) :68-69 (1993). A controlled burn of the understory during the previous winter altered the ground cover habitat from last year. This year the ground cover was equally dominated by poison oak and sassafras, each accounted for approximately 30% of the relative cover. Gooseberry provided another 10%. The canopy and mid-story were largely unchanged, although no persimmon was noted this year."
258,HIGH ALTITUDE RED SPRUCE FOREST,36.13333333333333,82.3,"Tennessee; Unicoi Co.; Unicoi; Unaka Mountain; 36°8'N, 82°18'W; Unicoi Quadrangle, USGS.","A square plot (315 X 315 m) with a closed canopy dominated by plantation Red Spruce but also containing some older second-growth forest. The age of the canopy is estimated to be between 31 and 60 years. Mean canopy height 20 In (range 10-35 m). Border areas include some northern hardwood forest dominated by Yellow Birch as well as some areas of ""rhododendron garden."" The understory is dominated by Rhododendron, Purple Rhododendron, and Mountain Laurel. Much of the ground within the spruce forest is bare, only covered by leaf litter. The patchy ground cover is dominated by true mosses, Reindeer Moss, and club-mosses. The plot contains ephemeral pools during the breeding season, and one ephemeral stream with maximum width 1.0 m and maximum depth 0.1 m."
258,HIGH ALTITUDE RED SPRUCE FOREST,36.13333333333333,82.3,"Tennessee; Unicoi (10.; Unicoi; Unaka Mountain; 36°8'N, 82°18'W; Unicoi Quadrangle, USGS.",See ]. Field Ornithol. 64 (Suppl.):69-70 (1993).
258,HIGH ALTITUDE RED SPRUCE FOREST,36.13333333333333,82.3,"Tennessee; Unicoi Co.; Unicoi; Unaka Mountain; 36°8'N, 82°18'W; Unicoi Quadrangle, USGS.",See  Field Ornithol. 64(Suppl.) 269-70 (1993).
258,HIGH ALTITUDE RED SPRUCE FOREST,36.13333333333333,82.3,"Tennessee; Unicoi Co.; Unicoi; Unaka Mountain; 36°8'N, 82°18'W; Unicoi Quadrangle, USGS.",See j. Field Ornithol. 64(Suppl.):69-70 (1993).
259,MATURE BROADLEAF-CONIFEROUS,41.766666666666666,72.5,"Connecticut; Hartford Co.; Manchester; Oak Grove Nature Center; 41°46'N, 72°30'W; Manchester Quadrangle, USGS.",See ]. Field Ornithol. 63 (Suppl.):74 (1992). Many of the birches and other trees around the pond were felled by a Beaver. Most of these trees were minor components of the habitat. More area is now covered by water.
260,MATURE RED PINE FOREST WITH,47.21666666666667,95.2,"Minnesota; Clearwater 00.; Lake Itasca; Itasca State Park, Wilderness Sanctuary; 47°13'N, 95°12'W; Lake Itasca Quadrangle, USGS.","See ]. Field Ofnithol. 62 (Suppl.):64-65 (1991). A rectangular plot (250 X 400 m). The mature forest (>100 years old) consists of Red Pine and White Pine that form a 20-25 m canopy. Maple and Quaking Aspen dominate a fairly dense subcanopy up to 10 m. A 1-ha sedge meadow is on the E edge of the plot. As part of a state park and wilderness sanctuary, fire has been controlled for nearly a century. A quantitative vegetation survey based on the method described by F.C. James & H.H. Shugart, Jr. (1970. Aud. Field Notes 24:727-736) and F.C. James (1980. Am. Birds 34:22-23) yielded the following results: Trees, 7.6 cm diameter and over, based on 10 0.04-ha circular samples, 590/ha; total basal area 36.5 mZ/ha. Species comprising 90% of the total number of trees [figures after each are trees/ ha, relative density (%), relative dominance (%), and frequency (%)]: dead, 112.5, 18.8, 18.6, 60; Red Pine, 100, 16.7, 37.3, 80; Sugar Maple, 95, 15.9, 7.7, 60; White Pine, 70, 11.7, 19.2, 70; Quaking Aspen, 65, 10.9, 10.1, 30; Red Oak, 37.5, 6.3, 2.1, 30. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in mz/ha, and relative dominance (%)]: A (76-152 cm) 152.5, 25.5, 0.14, 0.4; B (15.2-22.9 cm) 157.5, 26.4, 4.25, 11.7; C (22.9-38.1 cm) 120, 20.1, 6.45, 17.8; D (38.1-53.3 cm) 60, 10.4, 5.4, 14.8; E (53.3-68.6 cm)82.5, 13.8, 13.4, 36.3; F (> 68.6 cm) 25, 4.2, 7.8, 19.1. Shrub stems/ha, 6445, dominated by Sugar Maple, Beaked Hazel, and Red-berried Elder. Ground cover, 55%, dominated by Large-leafed Aster, Bracken Fern, and Early Meadow-Rue. Canopy cover, 77%; mean canopy height, 21 m."
261,YOUNG ASPEN FOREST WITH,47.21666666666667,95.16666666666667,"Minnesota; Clearwater Co.; Lake Itasca; Sewage Lagoon Woods, Itasca State Park; 47°13'N, 95°10'W; Lake Itasca Quadrangle, USGS.","See 1. Field Ornithol. 62 (Suppl.):62-63 (1991) and 63 (Suppl.):79 (1992). A 0.25 ha block on the SE corner of the plot was excluded because the habitat was not representative of the rest of the plot. A rectangular plot of upland habitat (200 X 450 m) with no standing or running water. Half of the plot is thickly forested with young aspen that have grown in since 1972 when the area was cleared and burned as part of a pine regeneration program. The other half has scattered Red and White Pines mixed with Bur Oak, Sugar Maple and mature aspen. A quantitative vegetation survey based on the method described by F.C. James & H.H. Shugart, jr. (1970. Aud. Field Notes 242727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 10 0.04-ha circular samples, 454/ha; total basal area 28.65 mZ/ha. Species comprising 95% of the total number of trees [figures after each are trees/ ha, relative density (%), relative dominance (%), and frequency (%)]: Quaking Aspen, 145.7, 32.1, 4.7, 30; Bur Oak, 88.9, 19.6, 7.7, 90; Sugar Maple, 64.2, 14.1, 3.9, 60; White Birch, 46.9, 10.3, 3.4, 60; dead, 44.5, 9.8, 21.4, 70; Red Pine, 22.2, 4.9, 26.8, 50; White Pine, 19.8, 4.3, 30.9, 50. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in mZ/ha, and relative dominance (%)]: A (7.6-15.2 cm) 301.3, 66.3, 2.84, 9.9; B (15.2229 cm) 61.8, 13.6, 1.73, 6.0; C (22.9-30.5 cm) 22.2, 4.9, 1.26, 4.4; D (30.5-38.1 cm) 7.4, 1.6, 0.69, 2.4; E (38.1-53.3 cm) 12.4, 2.7, 2.05, 7.2; F (53.3-68.6 cm) 17.3, 3.8, 4.96, 17.3; G (68.6-83.3 cm) 22.2, 4.9, 10.13, 35.3; H (> 83.8 cm) 9.9, 2.2, 4.99, 17.4. Shrub stems/ ha, 25,330, dominated by Quaking Aspen, Bur Oak, and Sugar Maple. Ground cover, 78%, dominated by Bracken Fern, Large-leafed Aster, and Wild Sarsaparilla. Canopy cover, 72%; mean canopy height, 15 m (range 8-28 m)."
262,MIXED OAK-PINE FOREST II,41.083333333333336,76.15,"Pennsylvania; Luzerne 00.; Beach Haven; TR419 Forest, Pennsylvania Power and Light Co.; 41°5'N, 76°9'W; Berwick Quadrangle, USGS.",See Am. Birds 33: 70 (1979).
262,MIXED OAK-PINE FOREST II,41.083333333333336,76.15,"Pennsylvania; Luzerne Co.; Beach Haven; TR419 Forest, Pennsylvania Power and Light Co.; 41 °5'N, 76°9'W; Berwick Quadrangle, USGS.",See Am. Birds 33:70 (1979).
263,TUPELO-CYPRESS SWAMP,33.11666666666667,81.65,"South Carolina; Barnwell Co.; Martin; Savannah River Site; 33°7'N, 81°39'W; Girard Quadrangle, USGS.","A rectangular plot (200 X 550 m) with a closed canopy dominated by Water Tupelo and Bald Cypress, estimated to be between 61 and 100 years of age. Mean canopy height, 25 m (range 18-35 m). The limited understory is also dominated by Water Tupelo and Bald Cypress. Most of the patchily distributed ground cover consists of emergent vegetation such as Slender Arrowhead and beak rush. Other plants, such as Virginia-willow, Poison Ivy, and various briers, sprout along fallen logs. The plot is completely inundated throughout the year and is homogeneous in both vegetative composition and structure. No channels exist, but there is a constant ESE fiow of water. Three small (< 25 m) ""ponds"" are present where the canopy is open, one of which contains vegetation (water lilies) not located elsewhere on the plot. Remnant cypress stumps measuring > 2 m in diameter are scattered throughout, but no living trees exceed 1.2 m dbh."
263,TUPELO-CYPRESS SWAMP,33.11666666666667,81.65,"South Carolina; Barnwell Co.; Martin; Savannah River Site; 33°7'N, 81°39'W; Girard Quadrangle, USGS.","See Field Ornithol. 64(Suppl.):80-81 (1993). Water levels were significantly lower than they were during the 1992 census. Portions of the plot had no standing water during this field season, although soils were saturated. Puddles, 0.3-0.9 m deep, were scattered throughout the plot. Many were interconnected by narrow fiow-ways, especially after heavy rains. The three open ponds, although more shallow, remained as in the 1992 census."
264,MATURE DECIDUOUS-CONIFEROUS FOREST WITH,36.13333333333333,85.45,"Tennessee; Putnam Co.; Cookeville; City Lake Natural Area (Old Cookeville Filtration Plant); 36°8'N, 85°27'W; Cookeville East Quadrangle, USGS.",See]. Field Omit/201. 62 (Suppl.):17 (1991) and 63 (Suppl.):18-19 (1992).
265,PITCH PINE-SLABROCK,41.733333333333334,74.2,"New York; Ulster Co.; Gardiner; The Near Trapps; 41°44'N, 74°12'W; Gardiner Quadrangle, USGS.","A rectangular plot (305 X 488 m) on privately owned conservation land. The open canopy is dominated by Pitch Pine, Chestnut Oak, and Black Birch, estimated to be between 61 and 100 years of age. Mean canopy height, 5 m (range 3-10 m). The patchy understory is dominated by Mountain Laurel, Shadbush, and Scrub Oak. The patchy ground cover is dominated by Low Bush Blueberry, Wood Hairgrass, and lichens. The plot has a few ephemeral streams and pools during the breeding season."
266,SHRUBBY TREES,43.233333333333334,80.0,"Ontario; Municipality of Hamilton-Wentworth; Dundas; Dundas Valley Plot 2; 43°14'N, 80°0'W.","See ]. Field Ornithol. 60 (Suppl.):14-15 (1989). A rectangular plot (177 X 411 m) with a closed canopy dominated by hawthorns, White Oak, and Red Oak. Mean canopy height 9.3 m (range 4.9-13.7 m). The understory is dominated by brambles, Roughleaf Dogwood, and Carolina Rose. The patchy ground cover is dominated by grasses, goldenrod, and asters. Open area successional progress is perhaps evident in the increasing density of grass, and the development of bramble and dogwood patches into near-impassable thickets."
267,INTERTIDAL SALT MARSH,40.6,74.18333333333334,"New York; Richmond Co.; Staten Island; Saw Mill Creek Marsh; 40°36'N, 74°11'W; Arthur Kill Quadrangle, USGS.","A triangular plot (shortest side 244 m, longest 793 m). The only canopy species is Tree of Heaven, which grows along a railroad bed. Mean canopy height, 3 In (range 1-7 m). The shrub layer is dominated by Marsh Elder, Shining Sumac, and blackberry. The nearly continuous ground cover is dominated by short Smooth CordGrass, Salt-meadow Grass, and Spike-Grass. A few creeks fiow through the plot and there is one tidal pool with a maximum diameter of 46 m and a maximum depth of 0.6 m (at high tide). Up to 25% of the plot is covered by standing salt water during the breeding season."
268,WESTERN SYCAMORE WOODLAND WITH SCATTERED OAKS,37.63333333333333,121.76666666666667,"California; Alameda Co.; Livermore; Sycamore Grove Park (Nature Area); 37°38'N, 121°46'W; Livermore Quadrangle, USGS.",See  Field Ornithol. 62 (Suppl.):33-34 (1991).
268,WESTERN SYCAMORE WOODLAND WITH SCATTERED OAKS,37.63333333333333,121.76666666666667,"California; Alameda Co.; Livermore; Sycamore Grove Park (Nature Area); 37°38'N, 121°46'W; Livermore Quadrangle, USGS.",See  Field Ornithol. 62(Suppl.):33-34 (1991).
269,MXED HARDWOOD POLETIMBER,41.7,73.21666666666667,"Connecticut; Litchfield C0,; Litchfield; White Memorial Foundation-Wheeler Hill; 41°42'N, 73°13'W; Litchfield Quadrangle, USGS.",See Aud. Field Notes 19:609-610 (1965) and Field Ornithol. 64 (Suppl.):36 (1993).
270,MESIC HAMMOCK WITH NEEDLE PALM UNDERSTORY,30.483333333333334,84.53333333333333,"Florida; Gadsen Co.; Quincy; Joe Budd WMA-Zone G; 30°29'N, 84°32'W; Lake Talquin Quadrangle, USGS.","A rectangular plot, tapered at one end (250 X 400 m). The closed canopy is dominated by swamp chestnut oak, water oak, and American hornbeam, estimated to be between 31 and 60 years of age. Mean canopy height, 17 In (range 10-22 m). The understory is dominated by needle palm and red maple. The ground cover is dominated by grass, sedge, and needle palm. There are some ephemeral pools during the breeding season."
270,MESIC HAMMOCK WITH NEEDLE PALM UNDERSTORY,30.483333333333334,84.53333333333333,"Florida; Gadsden Co.; Quincy; Joe Budd ""MA-Zone G; 30°29'N, 84°32'W; Lake Talquin Quadrangle, USGS.",See Field Ornithal. 65(Suppl.):49-50 (1994).
270,MESIC HAMMOCK WITH NEEDLE PALM UNDERSTORY,30.483333333333334,84.53333333333333,"Florida; Gadsden Co.; Quincy; Joe Budd WMA-Zone G; 30°29'N, 84032'W; Lake Talquin Quadrangle, USGS.",See ]. Field Ornithol. 65(Suppl.):49-50 (1994).
271,BOTI,44.1,91.73333333333333,"Minnesota; Winona Co.; Rollingstone Township; Crooked Slough Woods; 44°6'N, 91°44'W; Winona West Quadrangle, USGS.","A square plot (350 X 350 In) with a closed canopy of mature eastern cottonwood and silver maple covering 90% of the plot. Mean canopy height, 22 m (range 5-25 m). The understory includes box elder, black willow, and black ash. Stinging nettle is the primary ground cover. A seasonal drainage (1-5 m wide) runs through the E end of the plot; approximately 50% is covered by cottonwood and maple canopy and 50% is open. Approximately 50% of the nettles withered due to flooding."
271,BOTI,44.1,91.73333333333333,"Minnesota; Winona Co.; Rollingstone Township; Crooked Slough WOOdS; 44°6'N, 91°44'W; Winona West Quadrangle, USGS.","See]. Field Omithol. 65(Suppl.):54-55 (1994). A quantitative vegetation survey based on the method described by EC. James 8c H.H. Shugart, jr. (1970. Aud. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 6 0.04-ha circular samples, 340/ ha; total basal area 40 m2/ ha. Species comprising 100% of the total number of trees [figures after each are trees/ ha, relative density (%), basal area in m2/ha, relative dominance (%), and frequency (%)]: silver maple, 178, 52, 18.8, 47, 83; box elder, 63, 19, 5.1, 13, 83; standing dead, 43, 13, 3.6, 9, 100; eastern cottonwood, 20, 6, 9.0, 22, 50; green ash, 16, 5, 1.4, 3, 33; black willow, 12, 3, 2.4, 6, 33; hackberry, 8, 2, 0.1, 0.1, 33. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in m2/ ha, and relative dominance (%)]: A (7.6-152 cm) 47, 14, 0.4, 1; B (15.2-22.9 cm) 75, 22, 2.1, 5; C (22.9-38.1 cm) 95, 28, 7.1, 17; D (38.1-53.3 cm) 71, 21, 11.9, 30; E (53.3-68.6 cm) 12, 3, 3.4, 8; F(68.6-83.8 cm) 16, 4, 7.2, 17; G(83.8101.6 cm) 12, 3, 7.8, 19; H(> 101.6 cm) 12, 3, 0.7, 1. Shrub stems/ha, 2964, dominated by box elder. Ground cover, 100%, dominated by stinging nettle. Canopy cover, 80%; average canopy height, 27 111 (range 19-36 m)."
272,YOUNG WHITE ASH-RED MAPLE FOREST ON LAKE SHORE,43.333333333333336,76.73333333333333,"New York; Wayne (30.; Fair Haven; Metzger Road; 43°20'N, 76°44'W; Oswego Quadrangle, USGS.",See ]. Field Omit/ml. 64 (Suppl.):49-50 (1993).
272,YOUNG WHITE ASH-RED MAPLE FOREST ON LAKE SHORE,43.333333333333336,76.73333333333333,"New York; Wayne Co.; Fair Haven; Metzger Road; 43°20'N, 76°44'W; Oswego Quadrangle, USGS.",See Field Ornithol. 64(Suppl.):49-5O (1993).
273,APPALACHIAN OAK FOREST,38.766666666666666,83.43333333333334,"Ohio; Adams Co.; Lynx; Ricveschl Plot; 38°46'N, 83°26'W; Concord Quadrangle, USGS.","A rectangular plot (350 X 450 m) with a closed canopy estimated to be between 61 and 100 years of age. The forest cover is mature xeric oak-hickory forest dominated by chestnut oak, pignut hickory, Virginia pine, and several other oak species. The understory and shrub layer, although very sparse on some of the steeper slopes, is generally well developed and variable. Greenbrier, sourwood, and red maple dominate more exposed sites, while American elm is present on less exposed areas. The ground cover is light, consisting of woodland grasses, sedges, and forbs, with the exception of scattered, dense patches of low blueberry and huckleberry on more exposed areas. A quantitative vegetation survey based on the method described by EC. James 8c H.H. Shugart,]r. (1970. Aud. Field Notes 242727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 6 0.04-ha circular samples, 402/ ha; total basal area 15.6 m2/ha. Species comprising 90% of the total number of trees [figures after each are trees/11a, and importance value derived from density + relative dominance + frequency]: chestnut oak, 252, 160; Virginia pine, 39, 27; pignut hickory, 39, 26; scarlet oak, 20, 24; black gum, 10, 11; sourwood, 10, 7. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in m2/ha, and relative dominance (%)]: A (7.6152 cm) 114, 28, 1.1, 3; B (15.2-22.9 cm) 69, 17, 1.9, 6; C (22.9-38.1 cm) 143, 35, 10.7, 34; D (38.1-53.3 cm) 64, 16, 10.7, 34; E (53.3-68.6 cm) 10, 2, 2.9, 9; F (68.6-83.8 cm) none; G (83.8-102 cm) none; H (> 102 cm) 5, 1, 4.0, 13. Shrub stems/ha, 169,510. Ground cover, 55%. Canopy cover, 68%; average canopy height, 17.4 111 (range 13.5-23 m)."
274,WPHTE OAK SAVANNAH,44.93333333333333,79.5,"Ontario; Municipality of Muskoka; Torrance; Southwood Shield Plateau; 44°56'N, 79°30'W.","A rectangular plot; part of an extensive Canadian Shield plateau which is bordered by lower, largely forested areas. Much of the plateau has the appearance of open savannah-type parkland, interspersed with clusters and strips (usually small) of woods, and a patchwork of mostly small-to-medium ponds and wetlands (including several bogs) in the shield depressions. The plot itself contains four small wetlands (one hog and three swamps) totalling approximately 0.8 ha. These wetlands and the numerous pockets of deciduous and mixed woods (many quite dense), provide a variety of microhabitats and considerable edge. A road bisects the plot. A quantitative vegetation survey based on the method described by F.C. James & H.H. Shiigart,Jr. (1970. And. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 6 0.04-ha circular samples, 186/ ha; total basal area 4.3 m2/ ha. Species comprising 100% of the total number of trees [figures after each are trees/ ha, relative density (%), relative dominance (%), and frequency (%)]: standing dead, 47, 26, 34, 83; white oak, 43, 23, 36, 83; red oak, 28, 15, 12, 83; red maple, 24, 13, 7, 33; quaking aspen, 24, 13, 5, 33; white pine, 12, 6, 3, 33; large-toothed aspen, 8, 4, 3, 17. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in m2/ha, and relative dominance (96)]: A (7.6-15.2 cm) 119, 64, 1.1, 26; B (15.2-22.9 cm) 40,21, 1.1, 26; C (22.938.1 cm) 28, 15, 2.1, 48. Shrub stems/ha, 1,833, dominated by standing dead (40%) and quaking aspen (17%), but also including meadowsweet, white birch, red maple, white oak, pin cherry, and others. Ground cover, 86%, composed of (estimated from 5 circles) grasses (30%), moss-lichen (21%), ferns (19%), bare shield-road (9%), herbs (9%), assorted saplings (6%), peat moss (4%), and common juniper, etc. (4%). Canopy cover, 17%; mean canopy height, 7.9 m (range 6-10 m)."
